eventId,eventSequence,team,player_x,side,shot,placement,distanceTravelled,result,action,call,distance,type,timeUTC,time,duration,spin.type,spin.rpm,spin.rps,speed.mph,speed.kph,speed.mps,stroke,details.competition.name,details.competition.id,details.competition.year,details.court.id,details.court.name,details.match.id.smtId,details.match.singles,details.match.format,details.match.draw,details.match.round,time.startUTC,time.endUTC,file_name,set,game,point,service,sequence,forename,surname,shortName,player_y,handedness,nationality,id.smtId,id.atpId,height.metres,height.feetAndInches
00a4c638-db9f-3e44-9bd9-1833c1acbd47,1.0,1.0,1.0,Left,Serve,OutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.909, 'feet': 2.984}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.491, 'feet': 4.892}}]",Error,Unforced,Out,0.232,Shot,2024-01-28T08:47:20.786Z,0.0,0.768,Back,-1252.94,-20.882,87.225,140.375,38.993,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:20.376Z,2024-01-28T08:47:23.099Z,2024_580_MS701_1_1_1_1_1_1706431643337.tennis.events,1,1,1,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
7d6d2661-8eb0-30fe-ab84-87ecdd184f81,2.0,2.0,1.0,Right,Return,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.722, 'feet': 2.369}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.682, 'feet': 5.518}}]",Extra,,In,-3.304,Shot,2024-01-28T08:47:21.554Z,0.768,1.221,Top,1305.172,21.753,70.933,114.156,31.71,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:20.376Z,2024-01-28T08:47:23.099Z,2024_580_MS701_1_1_1_1_1_1706431643337.tennis.events,1,1,1,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
8ea58410-bdea-30fa-a073-633eeb3d0d6d,3.0,1.0,1.0,,Groundstroke,CrossOutWide,,Extra,,Out,,Shot,2024-01-28T08:47:22.775Z,1.989,0.117,Back,-2255.039,-37.584,18.195,29.283,8.134,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:20.376Z,2024-01-28T08:47:23.099Z,2024_580_MS701_1_1_1_1_1_1706431643337.tennis.events,1,1,1,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
f262e3bf-985c-3bee-babe-3e21189d997f,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.14, 'feet': 3.739}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.923, 'feet': 3.03}}]",Rally,,In,-0.693,Shot,2024-01-28T08:47:32.022Z,0.0,0.919,Top,1514.272,25.238,97.111,156.285,43.413,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:31.653Z,2024-01-28T08:47:35.895Z,2024_580_MS701_1_1_1_2_2_1706431656171.tennis.events,1,1,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
ffc683d8-00da-3eab-babe-f0cfd23d05a0,2.0,2.0,1.0,Left,Return,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.844, 'feet': 12.61}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.1, 'feet': 6.89}}]",Rally,,In,-1.113,Shot,2024-01-28T08:47:32.941Z,0.919,1.298,Top,809.435,13.491,70.634,113.674,31.576,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:31.653Z,2024-01-28T08:47:35.895Z,2024_580_MS701_1_1_1_2_2_1706431656171.tennis.events,1,1,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
613cb503-21a7-3857-afee-de0f650d7153,3.0,1.0,1.0,,Groundstroke,CrossCourt,,Error,,Out,,Shot,2024-01-28T08:47:34.239Z,2.217,0.716,Top,837.602,13.96,45.022,72.455,20.126,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:31.653Z,2024-01-28T08:47:35.895Z,2024_580_MS701_1_1_1_2_2_1706431656171.tennis.events,1,1,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
f262e3bf-985c-3bee-babe-3e21189d997f,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.14, 'feet': 3.739}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.923, 'feet': 3.03}}]",Rally,,In,-0.693,Shot,2024-01-28T08:47:32.022Z,0.0,0.919,Top,1514.272,25.238,97.111,156.285,43.413,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:31.653Z,2024-01-28T08:47:35.895Z,2024_580_MS701_1_1_1_2_2_1706431656683.tennis.events,1,1,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
ffc683d8-00da-3eab-babe-f0cfd23d05a0,2.0,2.0,1.0,Left,Return,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.844, 'feet': 12.61}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.1, 'feet': 6.89}}]",Rally,,In,-1.113,Shot,2024-01-28T08:47:32.941Z,0.919,1.298,Top,809.435,13.491,70.634,113.674,31.576,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:31.653Z,2024-01-28T08:47:35.895Z,2024_580_MS701_1_1_1_2_2_1706431656683.tennis.events,1,1,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
613cb503-21a7-3857-afee-de0f650d7153,3.0,1.0,1.0,,Groundstroke,CrossCourt,,Error,Forced,Out,,Shot,2024-01-28T08:47:34.239Z,2.217,0.716,Top,837.602,13.96,45.022,72.455,20.126,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:47:31.653Z,2024-01-28T08:47:35.895Z,2024_580_MS701_1_1_1_2_2_1706431656683.tennis.events,1,1,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
a5918389-5470-3bde-a7a5-46a85a58334f,1.0,1.0,1.0,Left,Serve,DownTheTee,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.804, 'feet': 2.638}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.314, 'feet': 4.311}}]",Rally,,In,-0.709,Shot,2024-01-28T08:48:00.461Z,0.0,0.731,Back,-3644.408,-60.74,125.395,201.804,56.057,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431689166.tennis.events,1,1,2,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
720f0e87-7445-366f-a92d-10b06aa169b2,2.0,2.0,1.0,Right,Return,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.922, 'feet': 6.305}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.415, 'feet': 7.924}}]",Rally,,In,-4.068,Shot,2024-01-28T08:48:01.192Z,0.731,1.268,Top,1600.821,26.68,71.001,114.264,31.74,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431689166.tennis.events,1,1,2,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
c6a84f94-847b-3b88-9fa3-1db27dc0dc3a,3.0,1.0,1.0,Right,Groundstroke,StraightOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.673, 'feet': 5.489}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.431, 'feet': 11.256}}]",Rally,,In,-0.93,Shot,2024-01-28T08:48:02.461Z,2.0,1.277,Top,3523.885,58.731,76.893,123.747,34.374,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431689166.tennis.events,1,1,2,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
2194259c-9043-31d2-8925-31fa63124d17,4.0,2.0,1.0,Right,Groundstroke,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 2.694, 'feet': 8.839}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.672, 'feet': 8.766}}]",Rally,,In,-1.794,Shot,2024-01-28T08:48:03.738Z,3.277,1.141,Top,1284.047,21.401,82.057,132.058,36.683,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431689166.tennis.events,1,1,2,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
a19f1ef5-108d-3ab6-9ea3-15c3b67bb84a,5.0,1.0,1.0,Right,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 2.914, 'feet': 9.559}}, {'team': 2, 'player': 1, 'distance': {'metres': 5.039, 'feet': 16.533}}]",Rally,,In,-1.464,Shot,2024-01-28T08:48:04.879Z,4.418,1.373,Top,2874.532,47.909,76.688,123.417,34.283,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431689166.tennis.events,1,1,2,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
14844611-f037-3513-a7b3-da1a88686086,6.0,2.0,1.0,Left,Groundstroke,CrossOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.389, 'feet': 11.12}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.456, 'feet': 11.338}}]",Error,,Out,,Shot,2024-01-28T08:48:06.252Z,5.791,2.191,Top,1306.022,21.767,72.398,116.513,32.365,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431689166.tennis.events,1,1,2,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
a5918389-5470-3bde-a7a5-46a85a58334f,1.0,1.0,1.0,Left,Serve,DownTheTee,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.804, 'feet': 2.638}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.314, 'feet': 4.311}}]",Rally,,In,-0.709,Shot,2024-01-28T08:48:00.461Z,0.0,0.731,Back,-3644.408,-60.74,125.395,201.804,56.057,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431690585.tennis.events,1,1,2,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
720f0e87-7445-366f-a92d-10b06aa169b2,2.0,2.0,1.0,Right,Return,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.922, 'feet': 6.305}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.415, 'feet': 7.924}}]",Rally,,In,-4.068,Shot,2024-01-28T08:48:01.192Z,0.731,1.268,Top,1600.821,26.68,71.001,114.264,31.74,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431690585.tennis.events,1,1,2,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
c6a84f94-847b-3b88-9fa3-1db27dc0dc3a,3.0,1.0,1.0,Right,Groundstroke,StraightOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.673, 'feet': 5.489}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.431, 'feet': 11.256}}]",Rally,,In,-0.93,Shot,2024-01-28T08:48:02.461Z,2.0,1.277,Top,3523.885,58.731,76.893,123.747,34.374,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431690585.tennis.events,1,1,2,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
2194259c-9043-31d2-8925-31fa63124d17,4.0,2.0,1.0,Right,Groundstroke,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 2.694, 'feet': 8.839}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.672, 'feet': 8.766}}]",Rally,,In,-1.794,Shot,2024-01-28T08:48:03.738Z,3.277,1.141,Top,1284.047,21.401,82.057,132.058,36.683,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431690585.tennis.events,1,1,2,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
a19f1ef5-108d-3ab6-9ea3-15c3b67bb84a,5.0,1.0,1.0,Right,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 2.914, 'feet': 9.559}}, {'team': 2, 'player': 1, 'distance': {'metres': 5.039, 'feet': 16.533}}]",Rally,,In,-1.464,Shot,2024-01-28T08:48:04.879Z,4.418,1.373,Top,2874.532,47.909,76.688,123.417,34.283,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431690585.tennis.events,1,1,2,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
14844611-f037-3513-a7b3-da1a88686086,6.0,2.0,1.0,Left,Groundstroke,CrossOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.389, 'feet': 11.12}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.456, 'feet': 11.338}}]",Error,Forced,Out,,Shot,2024-01-28T08:48:06.252Z,5.791,2.191,Top,1306.022,21.767,72.398,116.513,32.365,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:00.067Z,2024-01-28T08:48:08.607Z,2024_580_MS701_1_1_2_1_1_1706431690585.tennis.events,1,1,2,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
5215bc26-1b49-3569-abb5-7da3c41e451d,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.943, 'feet': 3.093}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.909, 'feet': 2.983}}]",Rally,,In,-1.159,Shot,2024-01-28T08:48:35.017Z,0.0,0.72,Back,-3675.399,-61.257,125.128,201.374,55.937,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431722550.tennis.events,1,1,3,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
c5ed9c30-66b8-386f-979a-06e917017f1b,2.0,2.0,1.0,Right,Return,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.794, 'feet': 12.449}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.974, 'feet': 13.039}}]",Rally,,In,-1.424,Shot,2024-01-28T08:48:35.737Z,0.72,2.087,Back,-1647.9,-27.465,46.218,74.381,20.661,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431722550.tennis.events,1,1,3,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
9dba7e2c-f939-384d-860c-6d04f2514e26,3.0,1.0,1.0,Right,Groundstroke,StraightOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.73, 'feet': 5.676}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.605, 'feet': 11.826}}]",Rally,,In,-0.956,Shot,2024-01-28T08:48:37.824Z,2.807,1.263,Top,3422.183,57.036,91.35,147.014,40.837,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431722550.tennis.events,1,1,3,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
1a43a453-aab7-3264-b7a3-5f4d1d520393,4.0,2.0,1.0,Right,Groundstroke,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.415, 'feet': 11.203}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.915, 'feet': 9.565}}]",Error,,Out,2.722,Shot,2024-01-28T08:48:39.087Z,4.07,1.782,Top,1745.523,29.092,91.305,146.94,40.817,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431722550.tennis.events,1,1,3,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
66ed5f9e-7d46-3341-8a8a-048a98be2fa6,5.0,1.0,1.0,Right,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.992, 'feet': 3.256}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.082, 'feet': 3.551}}]",Extra,,Out,,Shot,2024-01-28T08:48:40.869Z,5.852,1.158,Back,-1167.854,-19.464,18.306,29.461,8.183,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431722550.tennis.events,1,1,3,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
5215bc26-1b49-3569-abb5-7da3c41e451d,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.943, 'feet': 3.093}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.909, 'feet': 2.983}}]",Rally,,In,-1.159,Shot,2024-01-28T08:48:35.017Z,0.0,0.72,Back,-3675.399,-61.257,125.128,201.374,55.937,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431723878.tennis.events,1,1,3,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
c5ed9c30-66b8-386f-979a-06e917017f1b,2.0,2.0,1.0,Right,Return,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.794, 'feet': 12.449}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.974, 'feet': 13.039}}]",Rally,,In,-1.424,Shot,2024-01-28T08:48:35.737Z,0.72,2.087,Back,-1647.9,-27.465,46.218,74.381,20.661,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431723878.tennis.events,1,1,3,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
9dba7e2c-f939-384d-860c-6d04f2514e26,3.0,1.0,1.0,Right,Groundstroke,StraightOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.73, 'feet': 5.676}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.605, 'feet': 11.826}}]",Rally,,In,-0.956,Shot,2024-01-28T08:48:37.824Z,2.807,1.263,Top,3422.183,57.036,91.35,147.014,40.837,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431723878.tennis.events,1,1,3,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
1a43a453-aab7-3264-b7a3-5f4d1d520393,4.0,2.0,1.0,Right,Groundstroke,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.415, 'feet': 11.203}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.915, 'feet': 9.565}}]",Error,Forced,Out,2.722,Shot,2024-01-28T08:48:39.087Z,4.07,1.782,Top,1745.523,29.092,91.305,146.94,40.817,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431723878.tennis.events,1,1,3,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
66ed5f9e-7d46-3341-8a8a-048a98be2fa6,5.0,1.0,1.0,Right,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.992, 'feet': 3.256}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.082, 'feet': 3.551}}]",Extra,,Out,,Shot,2024-01-28T08:48:40.869Z,5.852,1.158,Back,-1167.854,-19.464,18.306,29.461,8.183,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:48:33.948Z,2024-01-28T08:48:42.140Z,2024_580_MS701_1_1_3_1_1_1706431723878.tennis.events,1,1,3,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
1563a24c-eb26-3aed-bfcd-e211c67c7cdf,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.866, 'feet': 2.841}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.663, 'feet': 2.176}}]",Error,Unforced,Out,1.266,Shot,2024-01-28T08:49:06.197Z,0.0,0.689,Back,-2611.45,-43.524,123.687,199.056,55.293,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:49:05.211Z,2024-01-28T08:49:08.188Z,2024_580_MS701_1_1_4_1_1_1706431748465.tennis.events,1,1,4,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
c14f6f34-0a0c-3c4f-a08b-2fe4c7005fd9,2.0,2.0,1.0,Left,Return,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.616, 'feet': 2.023}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.448, 'feet': 1.47}}]",Extra,,In,-0.693,Shot,2024-01-28T08:49:06.886Z,0.689,0.984,Top,1253.163,20.886,66.375,106.821,29.672,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:49:05.211Z,2024-01-28T08:49:08.188Z,2024_580_MS701_1_1_4_1_1_1706431748465.tennis.events,1,1,4,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
42a7ae6b-4612-306f-a385-4379482e5490,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.195, 'feet': 3.921}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.646, 'feet': 2.12}}]",Rally,,In,-0.928,Shot,2024-01-28T08:49:17.167Z,0.0,0.876,Top,1263.311,21.055,102.095,164.306,45.641,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:49:16.387Z,2024-01-28T08:49:21.076Z,2024_580_MS701_1_1_4_2_2_1706431761417.tennis.events,1,1,4,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
